1.73472347598e-21 	-0.0322700122661 	-2.16235091359e-13 	0
2.50006250156e-05 	-0.104043062691 	3.36960094353e-13 	0
5.00012500313e-05 	-0.195122527241 	2.48805642603e-13 	0
7.50018750469e-05 	-0.292706815563 	2.32669657935e-14 	0
0.000100002500063 	-0.390398500057 	-4.959969195e-14 	0
0.000125003125078 	-0.488201130465 	1.06326011708e-13 	0
0.000150003750094 	-0.586282409699 	-3.49170406666e-13 	0
0.000175004375109 	-0.684608079943 	-8.07821622715e-13 	0
0.000200005000125 	-0.783230660954 	-1.21618390154e-12 	0
0.000225005625141 	-0.882194291735 	-1.35802478669e-12 	0
0.000250006250156 	-0.981534711574 	-8.54942871191e-13 	0
0.000275006875172 	-1.08143292762 	-2.92908230285e-13 	0
0.000300007500188 	-1.18177463614 	-6.06445718365e-14 	0
0.000325008125203 	-1.2825264911 	-1.6885570765e-13 	0
0.000350008750219 	-1.38366101682 	-4.76283684364e-13 	0
0.000375009375234 	-1.4851563935 	-6.90132432444e-13 	0
0.00040001000025 	-1.58699365532 	-5.89569399812e-13 	0
0.000425010625266 	-1.68904148526 	-3.59997163298e-13 	0
0.000450011250281 	-1.79125511518 	-1.38808258088e-13 	0
0.000475011875297 	-1.89360911008 	-1.74311288561e-14 	0
0.000500012500313 	-1.99609715965 	-4.15899291666e-14 	0
0.000525013125328 	-2.09874594206 	-2.16184703493e-13 	0
0.000550013750344 	-2.20156419877 	-3.53337168855e-13 	0
0.000575014375359 	-2.30458693392 	-3.7907844533e-13 	0
0.000600015000375 	-2.40785476586 	-2.95318174147e-13 	0
0.000625015625391 	-2.5114137764 	-1.79407796644e-13 	0
0.000650016250406 	-2.61537602984 	-9.95945488491e-14 	0
0.000675016875422 	-2.71969766126 	4.0329503596e-14 	0
0.000700017500438 	-2.82441181688 	1.75663291567e-13 	0
0.000725018125453 	-2.9295456833 	2.46557297776e-13 	0
0.000750018750469 	-3.03512026623 	1.98011077009e-13 	0
0.000775019375484 	-3.14132673394 	8.5424002216e-14 	0
0.0008000200005 	-3.24802739188 	5.64770313411e-14 	0
0.000825020625516 	-3.35526614966 	3.81560016623e-14 	0
0.000850021250531 	-3.46308534023 	-1.19958934903e-14 	0
0.000875021875547 	-3.57152523686 	-1.06150259602e-13 	0
0.000900022500563 	-3.68079402116 	-1.49636136481e-13 	0
0.000925023125578 	-3.79068226495 	-1.49166514611e-13 	0
0.000950023750594 	-3.90123154828 	-1.43713154742e-13 	0
0.000975024375609 	-4.01246383261 	-1.30975768354e-13 	0
0.00100002500063 	-4.12438101042 	-6.79641885294e-14 	0
0.00102502562564 	-4.2372601578 	-7.06106709951e-15 	0
0.00105002625066 	-4.35081273649 	1.71001073519e-14 	0
0.00107502687567 	-4.46506803644 	-3.49238033936e-14 	0
