"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O2" "O" "OH" "HO2" "H2O" "CH3" "CH4" "CO" "CO2" "CH2O" "N2" 
0.06297790735308043 682280.1905026862 1501.7867812855793 1.5074567239201826 1488.562977626539 0.000114134240904641 5.82767346831317e-08 0.21810656384752178 4.2222784601155576e-07 7.707290144569723e-07 3.3077203946616193e-06 0.0011898524551032788 0.0009516650230492639 0.05319535777855977 0.000847593396495385 1.2546717272896032e-06 0.0009169233016280402 0.7246720963310207
0.0631044048403399 682274.591905373 1501.8264474842965 1.507392006095738 1488.5503501654198 0.00011469503928811463 5.871408215353561e-08 0.21809535653196596 4.2413870313056573e-07 7.752178447280788e-07 3.3134616745852284e-06 0.0011965625040230347 0.0009543336996305245 0.05318726547774302 0.0008541766246295772 1.2715734215708111e-06 0.0009196706859728889 0.7246720963310207
0.06323090778021309 682268.9484484674 1501.8664706364198 1.5073267753337403 1488.5376215248932 0.000115258298149457 5.9154380502483605e-08 0.2180840866268321 4.2605869107365625e-07 7.797348260376723e-07 3.3192610978029495e-06 0.0012033114179022236 0.0009570045811961735 0.05317914284536222 0.000860803512179476 1.2886948291092031e-06 0.0009224234835330988 0.7246720963310207
0.06335741621636716 682263.2598194996 1501.9068533122397 1.5072610281568362 1488.524791000194 0.00011582402881857218 5.959764768122225e-08 0.21807275374912763 4.279878619527563e-07 7.842801303236811e-07 3.3251187992426735e-06 0.0012100994413398708 0.0009596776478633639 0.05317098973777997 0.0008674743262278712 1.306038755653819e-06 0.0009251817146271166 0.7246720963310207
0.06348393019277328 682257.5257039752 1501.9475980984862 1.507194761066569 1488.5118578819888 0.00011639224268883496 6.004390174049751e-08 0.2180613575135271 4.2992626824849416e-07 7.888539305461526e-07 3.3310349157552744e-06 0.001216926820454161 0.0009623528795719993 0.05316280601057756 0.0008741893355527277 1.3236080424735779e-06 0.0009279453995481414 0.7246720963310207
0.0636104497537088 682251.745785362 1501.9887075983927 1.5071279705432776 1488.498821456349 0.00011696295121755466 6.049316083113857e-08 0.21804989753235793 4.31873962813744e-07 7.934564006943182e-07 3.337009586116514e-06 0.0012237938028918612 0.0009650302560850004 0.05315459151854946 0.000880948810638435 1.3414055668041621e-06 0.0009307145585617563 0.7246720963310207
0.06373597219650629 682245.9660991867 1502.0298542727683 1.5070611886249043 1488.4857855549662 0.00011753161325917652 6.094184688800065e-08 0.21803846499853444 4.338154523047748e-07 7.980508982976193e-07 3.3429949048903923e-06 0.0012306457431484324 0.0009676885133736047 0.05314641158325188 0.0008876989230208543 1.359290446845673e-06 0.0009334672008416736 0.7246720963310207
0.06386150022338422 682240.1407064128 1502.0713650556797 1.5069938845738409 1488.4726465637796 0.00011810275322785944 6.139352641732849e-08 0.21802696895850335 4.357661881579016e-07 8.026739573763281e-07 3.3490381308399637e-06 0.001237537151556237 0.0009703488414106692 0.0531382010818021 0.0008944933345313045 1.377405709522735e-06 0.0009362252704354308 0.7246720963310207
0.06398703387848 682234.26929196 1502.1132425376707 1.5069260548909773 1488.4594037721363 0.00011867638249993847 6.18482174372915e-08 0.21801540902680755 4.3772622308654464e-07 8.073257508606082e-07 3.355139405097669e-06 0.0012444682744360155 0.0009730112199219343 0.053129959870090414 0.0009013323143190177 1.39575427179602e-06 0.0009389887870360687 0.7246720963310207
0.06411257320623528 682228.3515387288 1502.1554893256307 1.5068576960562656 1488.446056464827 0.0001192525125155088 6.230593806533453e-08 0.21800378481566227 4.3969561017883895e-07 8.120064527057717e-07 3.361298870670119e-06 0.001251439359626245 0.0009756756284630286 0.05312168780322249 0.0009082161332303169 1.4143390872456478e-06 0.0009417577703005593 0.7246720963310207
0.06423811825139782 682222.3871275873 1502.1981080428623 1.5067888045286197 1488.432603922061 0.00011983115477889055 6.276670651876906e-08 0.2179920959349408 4.416744029012781e-07 8.167162378995346e-07 3.367516672440769e-06 0.0012584506564925347 0.0009783420464198763 0.05311338473551369 0.0009151450638197802 1.433163146528212e-06 0.0009445322398474407 0.7246720963310207
0.06436366905902353 682216.3757373613 1502.2411013291899 1.5067193767458156 1488.4190454194388 0.00012041232085909725 6.323054111537482e-08 0.21798034199216101 4.4366265510235164e-07 8.214552824693361e-07 3.3737929571728925e-06 0.001265502415937088 0.000981010453009133 0.053105050520483275 0.0009221193803614743 1.452229477839532e-06 0.0009473122152544365 0.7246720963310207
0.06448808785189288 682210.3721621572 1502.2840771149822 1.5066500456068452 1488.4055045433545 0.00012099072145737236 6.36932151393209e-08 0.21796862999517028 4.45642274346009e-07 8.261804187283811e-07 3.3800702026835655e-06 0.001272530434709243 0.0009836566195256314 0.053096760960203486 0.0009290755378390301 1.4713650338981784e-06 0.0009500724489293999 0.7246720963310207
0.0646125123922525 682204.321821542 1502.3274259214134 1.506580180861419 1488.3918581893488 0.00012157162314649188 6.415893609489391e-08 0.21795685333571843 4.476312888066193e-07 8.309346336722425e-07 3.3864051684411708e-06 0.0012795986810827669 0.0009863046976712141 0.05308844052583774 0.0009360768036985444 1.490744522632658e-06 0.0009528381272744057 0.7246720963310207
0.06473694272485127 682198.2243969879 1502.3711503656864 1.5065097789812754 1488.3781056389907 0.00012215503737454317 6.462772210190978e-08 0.21794501162497057 4.496297520136589e-07 8.357181016508944e-07 3.3927980027361717e-06 0.0012867074037212043 0.0009889546667334046 0.05308008907250387 0.0009431234498875062 1.510371002480262e-06 0.0009556092692071964 0.7246720963310207
0.06486137889474268 682192.0795679501 1502.4152530812414 1.5064388364173833 1488.364246169303 0.00012274097565383136 6.509959137944693e-08 0.21793310447176606 4.5163771787937136e-07 8.405309980459111e-07 3.3992488556842407e-06 0.0012938568528067737 0.0009916065058384973 0.053071706454529105 0.0009502157500552301 1.5302475699078104e-06 0.0009583858935968596 0.7246720963310207
0.06498582094728698 682185.8870118575 1502.4597367178721 1.5063673495998484 1488.3502790527355 0.00012332944956134595 6.557456224646372e-08 0.217921131482605 4.536552407024994e-07 8.453734992779604e-07 3.4057578792297736e-06 0.0013010472800497547 0.0009942601939521328 0.053063292525444256 0.000957353979563939 1.5503773598820024e-06 0.0009611680192614743 0.7246720963310207
0.06511026892815298 682179.6464040987 1502.504603941793 1.5062953149378142 1488.3362035571386 0.00012392047073923215 6.605265312241637e-08 0.2179090922616342 4.5568237517205696e-07 8.502457828143781e-07 3.412325227149589e-06 0.001308278938697948 0.000996915709879899 0.05305484713797773 0.0009645384154999172 1.5707635463456023e-06 0.0009639556649657434 0.7246720963310207
0.06523358474248205 682173.4151500623 1502.5494418408362 1.5062233951183877 1488.3221491585696 0.00012450861106048716 6.652946747837734e-08 0.21789709741998778 4.577005061524693e-07 8.551030605727094e-07 3.418890197385181e-06 0.0013154853829485914 0.0009995487233147309 0.05304644780859114 0.0009717029994950599 1.591219353899495e-06 0.0009667232809959658 0.7246720963310207
0.06535690646737503 682167.1360787037 1502.5946616032609 1.5061509303482268 1488.3079869095259 0.00012509927522433675 6.700938133902109e-08 0.21788503677168566 4.597281818392512e-07 8.599899283831585e-07 3.4255127360781516e-06 0.0013227328074714353 0.001002183489394481 0.053038017303330895 0.0009789134953552578 1.6119332095311016e-06 0.0009694963530799822 0.7246720963310207
0.06548023414816702 682160.8088682451 1502.6402658709983 1.5060779170726315 1488.2937160842482 0.00012569247474848762 6.749241291871064e-08 0.21787290992471792 4.61765456590471e-07 8.64906561974087e-07 3.432192998170712e-06 0.0013300214631519858 0.0010048199870397523 0.053029555476562844 0.0009861701777081787 1.6329083169440857e-06 0.0009722748993034696 0.7246720963310207
0.06560356783049813 682154.4331948985 1502.6862573021583 1.506004351716322 1488.2793359524426 0.00012628822121529658 6.797858053113761e-08 0.217860716484752 4.6381238515510956e-07 8.698531381127338e-07 3.4389311403868142e-06 0.0013373516023947993 0.0010074581950195143 0.053021062181855906 0.0009934733228868441 1.6541479192966435e-06 0.0009750589376914218 0.7246720963310207
0.0657269075603154 682148.0087328538 1502.7326385710696 1.5059302306833424 1488.2648457792545 0.0001268865262722395 6.846790258996622e-08 0.21784845605511896 4.658690226768398e-07 8.748298346129522e-07 3.4457273212362424e-06 0.0013447234791328694 0.0010100980919518375 0.053012537271976065 0.001000823208940631 1.675655299685095e-06 0.000977848486205817 0.7246720963310207
0.06585025338387462 682141.5351542677 1502.7794123683864 1.5058555503569713 1488.2502448252433 0.00012748740163238454 6.896039760946179e-08 0.21783612823679988 4.679354246978834e-07 8.798368303430082e-07 3.452581701018844e-06 0.0013521373488370883 0.0010127396563046666 0.05300398059888034 0.0010082201156463423 1.697433781633449e-06 0.000980643562743273 0.7246720963310207
0.06597246876227575 682135.0724587 1502.82614497637 1.505781002966876 1488.2356684175397 0.00012808528703385483 6.945150235515788e-08 0.21782384715142394 4.699924719826723e-07 8.848277505840741e-07 3.4594304813815373e-06 0.0013595245746713127 0.0010153585045777817 0.052995471294514325 0.0010155955172749672 1.7192822720125044e-06 0.0009834183550047621 0.7246720963310207
0.06609469021394736 682128.5609008559 1502.8732682189038 1.5057058994134174 1488.2209818025 0.00012868571867544188 6.994575833822779e-08 0.21781149912676162 4.720592143803952e-07 8.898487669443672e-07 3.4663367116512024e-06 0.0013669535269836164 0.0010179789471711654 0.05298693051786141 0.0010230176289048518 1.7414035062171299e-06 0.000986198608663627 0.7246720963310207
0.0662169177847866 682122.0001558976 1502.9207847608454 1.5056302361180596 1488.2061842474634 0.00012928870814269861 7.044318386186736e-08 0.21779908376781515 4.741357070921302e-07 8.949000565020736e-07 3.4733005529631804e-06 0.0013744244587701885 0.0010206009627112384 0.05297835812254749 0.0010304867277321846 1.7638008370560193e-06 0.0009889843409228035 0.7246720963310207
0.06633915152099568 682115.3898969837 1502.9686972831132 1.5055540094818902 1488.1912750152487 0.00012989426708623938 7.094379732876559e-08 0.217786600677268 4.762220057181301e-07 8.999817973825113e-07 3.480322168195768e-06 0.0013819376245462218 0.001023224529683041 0.0529697539613948 0.0010380030926609653 1.7864776582326745e-06 0.0009917755689131176 0.7246720963310207
0.06646139146908364 682108.7297952581 1503.0170084827525 1.505477215885529 1488.1762533641304 0.00013050240722221114 7.14476172417631e-08 0.2177740494554709 4.783181662616744e-07 9.050941687661383e-07 3.4874017219751294e-06 0.0013894932803553007 0.0010258496264311252 0.05296111788641568 0.0010455670043139204 1.8094374048421963e-06 0.0009945723096909875 0.7246720963310207
0.06658363767586846 682102.0195198362 1503.0657210730074 1.505399851689034 1488.1611185478105 0.0001311131403327688 7.195466220450997e-08 0.21776142970042828 4.804242451329074e-07 9.102373508966032e-07 3.4945393806801326e-06 0.0013970916837788721 0.0010284762311604943 0.05295244974880645 0.0010531787450435007 1.8326835538741649e-06 0.0009973745802361097 0.7246720963310207
0.06670471139959508 682095.324167456 1503.1143622619857 1.5053226674678135 1488.1460173899436 0.00013172055198823956 7.246001517189879e-08 0.21774886368257815 4.825198483542645e-07 9.153614871566917e-07 3.5016656505167384e-06 0.0014046592093143295 0.0010310789748630969 0.05294383344198111 0.001060764512016783 1.8559912944599502e-06 0.0010001552979418734 0.7246720963310207
0.06682579135421217 682088.5789523701 1503.1634024828147 1.5052449164307764 1488.130803768304 0.0001323305300515302 7.29685679110532e-08 0.2177362296550464 4.846252908846191e-07 9.205161978719283e-07 3.508849240116751e-06 0.0014122691694573666 0.0010336831546566123 0.052935185394946446 0.0010683977464638875 1.8795868529509583e-06 0.0010029414722072254 0.7246720963310207
0.06694687758610307 682081.7835472308 1503.2128444184991 1.5051665949821011 1488.1154769445689 0.00013294308616146832 7.34803387889534e-08 0.21772352722046817 4.867406287211701e-07 9.257016612535632e-07 3.5160903162052434e-06 0.0014199218189254455 0.00103628874897146 0.05292650546075826 0.00107607872772883 1.9034737311866532e-06 0.0010057331192894722 0.7246720963310207
0.06706797014195554 682074.937622696 1503.262690767964 1.5050876995058349 1488.1000361759175 0.00013355823202223897 7.39953462721936e-08 0.2177107559791671 4.888659182679425e-07 9.309180565677351e-07 3.5233890472134584e-06 0.0014276174139523988 0.0010388957361077227 0.05291779349166263 0.0010838077368623801 1.927655473293471e-06 0.0010085302553631554 0.7246720963310207
0.06718906906876362 682068.0408474194 1503.312944246122 1.5050082263658042 1488.0844807150088 0.00013417597940385733 7.451360892765952e-08 0.21769791552914206 4.910012163398165e-07 9.36165564143758e-07 3.5307456032841773e-06 0.0014353562122978144 0.001041504094236206 0.05290904933908971 0.001091585056632884 1.952135666193816e-06 0.001011332896517797 0.7246720963310207
0.0673101744138295 682061.0928880386 1503.3636075839534 1.5049281719055259 1488.0688098099536 0.00013479634014264527 7.503514542322341e-08 0.21768500546605318 4.931465801664435e-07 9.414443653825395e-07 3.5381601562772192e-06 0.0014431384732564968 0.001044113801399529 0.05290027285364721 0.00109941097153716 1.976917940121251e-06 0.0010141410587556346 0.7246720963310207
0.06743004232354538 682054.1655596773 1503.414156851226 1.5048483636342427 1488.0531854375172 0.00013541291443574401 7.555456751918991e-08 0.21767215905125625 4.952798780070687e-07 9.466999434341835e-07 3.54555583558681e-06 0.001450883858477688 0.0010466980124477427 0.052891554522452845 0.0011072046410021716 2.0017467382615347e-06 0.0010169258319439728 0.7246720963310207
0.06754991661345959 682047.1874375154 1503.465112972521 1.5047679787359676 1488.037446501253 0.00013603207194591268 7.607723323493108e-08 0.2176592436510116 4.97423148673182e-07 9.519865323679379e-07 3.5530086666197664e-06 0.001458672328029573 0.0010492835017974853 0.05288280422552669 0.0011150464721223032 2.0268786480173566e-06 0.0010197160443167633 0.7246720963310207
0.06766979733033432 682040.1581924582 1503.5164786424764 1.5046870136064427 1488.021592258897 0.0001366538243431631 7.660316096528298e-08 0.217646258866462 4.995764488727731e-07 9.573043112028053e-07 3.560518820995791e-06 0.0014665041377970476 0.0010518702477966962 0.05287402181561518 0.0011229367457833335 2.0523173172682675e-06 0.0010225117111225318 0.7246720963310207
0.06778968452123466 682033.0774934323 1503.5682565714808 1.5046054646215807 1488.0056219637247 0.00013727818336299103 7.713236920470618e-08 0.21763320429645214 5.017398357274327e-07 9.626534600191688e-07 3.5680864720042053e-06 0.0014743795451749816 0.001054458228674819 0.05286520714465064 0.001130875744571888 2.0780664374803475e-06 0.0010253128475173148 0.7246720963310207
0.0679095782335304 682025.9450073763 1503.6204494857136 1.5045233281373764 1487.9895348645255 0.00013790516080684827 7.766487654798071e-08 0.21762007953751536 5.039133667764167e-07 9.680341599672996e-07 3.5757117946097194e-06 0.0014822988090775746 0.001057047422544006 0.05285636006374471 0.0011388637527861359 2.1041297442257976e-06 0.0010281194685624639 0.7246720963310207
0.06802947851489795 682018.7603992282 1503.673060127232 1.5044406004898245 1487.9733302055781 0.0001385347685426196 7.820070169092836e-08 0.21760688418385943 5.0609709998075e-07 9.734465932760815e-07 3.5833949654582996e-06 0.001490262189947789 0.0010596378074003599 0.052847480423181895 0.0011469010564465615 2.130511017708811e-06 0.0010309315892224414 0.7246720963310207
0.06814820453755066 682011.5948594277 1503.7255669443791 1.5043581014670597 1487.9571685546923 0.00013916077918535723 7.87345374366789e-08 0.21759374882195687 5.082694370575915e-07 9.788371710876318e-07 3.5910596440669435e-06 0.0014981908721125418 0.0010622038338723946 0.052838656001227426 0.0011549080609520325 2.1569495300760686e-06 0.0010337214493528883 0.7246720963310207
0.06826693709445228 682004.3775594485 1503.7784886985378 1.504275015659502 1487.9408901603426 0.00013978939192040387 7.927166273216447e-08 0.21758054345032898 5.104518906733787e-07 9.842592190512404e-07 3.598781386737491e-06 0.0015061633192521276 0.0010647709847232086 0.052829799363199356 0.0011629639578927364 2.1837072852718277e-06 0.0010365167302179162 0.7246720963310207
0.06838567623278341 681997.1081681714 1503.8318280980059 1.5041913394518662 1487.924494275699 0.00014042061846376795 7.981209602329675e-08 0.21756726766823567 5.126445183394551e-07 9.89712917241752e-07 3.6065603698559264e-06 0.0015141797886759195 0.0010673392382638037 0.05282091036132672 0.0011710690299758719 2.210788085349618e-06 0.0010393174460506594 0.7246720963310207
0.06850442200002656 681989.7863525107 1503.88558786667 1.5041070692093106 1487.9079801494993 0.00014105447059717545 8.03558558559318e-08 0.21755392107264795 5.148473779884784e-07 9.951984468051369e-07 3.6143967714480405e-06 0.0015222405391995643 0.00106990857269872 0.05281198884701779 0.0011792235616060079 2.2381957773356434e-06 0.0010421236109826274 0.7246720963310207
0.0686231744439676 681982.411777406 1503.9397707440482 1.5040222012773485 1487.8913470260234 0.00014169096016854453 8.090296087660973e-08 0.2175405032582343 5.170605279784642e-07 1.0007159899673462e-06 3.6222907711857832e-06 0.0015303458311543448 0.001072478966127387 0.05280303467085365 0.001187427838895692 2.2659342537600594e-06 0.001044935239041571 0.7246720963310207
0.06874193361269788 681974.9841058094 1503.9943794853823 1.5039367319817698 1487.8745941450707 0.00014233009909246264 8.145342983328751e-08 0.2175270138173472 5.192840270969576e-07 1.0062657300432938e-06 3.6302425503936734e-06 0.0015384959263966154 0.0010750503965455077 0.05279404768258147 0.0011956821496761254 2.2940074531946454e-06 0.0010477523441493487 0.7246720963310207
0.06885943907644139 681967.5826761011 1504.0488304994562 1.5038515743103331 1487.8579004518763 0.00014296507402113427 8.200138581728351e-08 0.2175135966452593 5.21494171638618e-07 1.011788438704863e-06 3.6381669810992262e-06 0.0015466038769526868 0.0010775955356774384 0.052785123631884374 0.0012038983826486921 2.3221160378771376e-06 0.0010505449555204898 0.7246720963310207
0.06897695121754104 681960.1286087435 1504.103703797731 1.503765820759071 1487.8410880361102 0.0001436026657646172 8.255267152187936e-08 0.2175001085583108 5.23714562555075e-07 1.0173430246940065e-06 3.646148329316279e-06 0.0015547561992719505 0.001080141646757784 0.052776167166789935 0.0012121641583132353 2.350560084517185e-06 0.001053342955098287 0.7246720963310207
0.06909447008346611 681952.6215715004 1504.159002094513 1.50367946771202 1487.8241561484238 0.0001442428860576399 8.310730540193747e-08 0.21748654915492158 5.259452580475094e-07 1.0229296687511427e-06 3.6541867754705803e-06 0.0015629531514244808 0.0010826887081839566 0.05276717813932948 0.0012204797604629615 2.3793435438343634e-06 0.001056146356047634 0.7246720963310207
0.06921199572198546 681945.0612301886 1504.214728119454 1.5035925115339956 1487.8071040350787 0.00014488574670067737 8.366530601243957e-08 0.21747291803123836 5.28186316744914e-07 1.0285485526957327e-06 3.662282501596663e-06 0.001571194992978461 0.0010852366982595986 0.05275815640070923 0.0012288454745793432 2.4084704127779923e-06 0.0010589551714237499 0.7246720963310207
0.06932952818116915 681937.4472486688 1504.2708846176602 1.503504948570504 1487.7899309379222 0.00014553125956042517 8.422669200925341e-08 0.21745921478112148 5.304377977081995e-07 1.034199859435492e-06 3.6704356913444612e-06 0.0015794819850095208 0.0010877855951960628 0.052749101801303475 0.0012372615878426007 2.437944735068037e-06 0.0010617694141701241 0.7246720963310207
0.06944706750939038 681929.7792888336 1504.3274743497095 1.5034167751476673 1487.7726360943634 0.00014617943657027662 8.479148214989607e-08 0.21744543899613097 5.326997604343328e-07 1.0398837729756327e-06 3.678646529985913e-06 0.0015878143901101494 0.0010903353771139308 0.052740014190647916 0.0012457283891422555 2.4677706017424645e-06 0.0010645890971164604 0.7246720963310207
0.0695634143926232 681922.1360766388 1504.3839160456084 1.503328896587794 1487.7553970683334 0.00014682363550446134 8.535388045208815e-08 0.2174317319342134 5.349490250031884e-07 1.0455419845196674e-06 3.6868305462373954e-06 0.0015961067590594112 0.0010928599934595998 0.05273098664489705 0.0012541590035501874 2.4976423985267976e-06 0.001067385380460456 0.7246720963310207
0.06967976810062691 681914.4393171138 1504.4407876068087 1.5032404127434498 1487.7380372679752 0.00014747046796038477 8.591965065235753e-08 0.2174179530070556 5.372086758048103e-07 1.0512325028154388e-06 3.6950714069174136e-06 0.0016044441354567587 0.001095385433909757 0.052721926462305106 0.0012626398451091902 2.527866717691648e-06 0.0010701870182285628 0.7246720963310207
0.06979612868119654 681906.688676637 1504.4980917555752 1.5031513199954827 1487.7205559408153 0.00014811994570572016 8.648881123867928e-08 0.21740410181185493 5.394787718204003e-07 1.0569555095247599e-06 3.703369296419099e-06 0.0016128267783839594 0.0010979116769942573 0.05271283349449957 0.0012711711989647806 2.558447666493915e-06 0.001072994022520539 0.7246720963310207
0.06991249618242479 681898.8838196557 1504.5558312293363 1.5030616147058178 1487.7029523300257 0.00014877208057402375 8.706138079965899e-08 0.21739017794354704 5.417593724662456e-07 1.0627111873997579e-06 3.7117244007192123e-06 0.001621254948415432 0.0011004387011619694 0.05270370759227645 0.0012797533519441097 2.5893893997601307e-06 0.0010758064053190287 0.7246720963310207
0.07002887065270381 681891.0244086765 1504.6140087807776 1.502971293217379 1487.6852256744003 0.00014942688446520873 8.76373780253202e-08 0.21737618099479297 5.440505375980318e-07 1.0684997202924579e-06 3.7201369073851695e-06 0.0016297289076275848 0.001102966484782387 0.05269454860559338 0.0012883865925663483 2.6206961204380495e-06 0.001078624178487588 0.7246720963310207
0.07014525214072688 681883.1101042541 1504.672627177876 1.502880351854009 1487.6673752083302 0.00015008436934602426 8.821682170790907e-08 0.21736211055596488 5.463523275149017e-07 1.074321293164382e-06 3.7286070055820066e-06 0.0016382489196082471 0.001105495006147274 0.052685356383562816 0.0012970712110531536 2.6523720801547853e-06 0.0010814473537687072 0.7246720963310207
0.07026040532083341 681875.2254441458 1504.7310599860712 1.5027897620691981 1487.649591604084 0.00015073752600103842 8.879352553867267e-08 0.21734811673133309 5.486402022443539e-07 1.080113774692262e-06 3.7370440678811597e-06 0.001646724083106592 0.001107997394697564 0.0526762288700425 0.001305714500861705 2.6840794329270257e-06 0.0010842458919334318 0.7246720963310207
0.07037556546621049 681867.2863829287 1504.7899297665665 1.5026985582835257 1487.6316852998384 0.0001513933305362605 8.937363995004756e-08 0.21733405016396992 5.509385961472297e-07 1.0859389620108555e-06 3.7455378787082487e-06 0.0016552448447010486 0.001110500462920965 0.052667068526623076 0.0013144086538481473 2.716156651527904e-06 0.0010870497406514912 0.7246720963310207
0.07049073262489781 681859.2925861484 1504.849239244859 1.5026067368810474 1487.6136555412413 0.0001520517947373831 8.99571834424083e-08 0.21731991045045837 5.532475689299521e-07 1.0917970375181061e-06 3.7540886259276378e-06 0.0016638114640982532 0.0011130041895783232 0.052657875204687406 0.0013231539560719485 2.748607997599123e-06 0.0010898589109341345 0.7246720963310207
0.07060590684523038 681851.2437174374 1504.9089911613808 1.5025142942272267 1487.5955015696281 0.00015271293045600825 9.054417461726662e-08 0.2173056971851352 5.555671807405722e-07 1.0976881847133282e-06 3.7626964989626553e-06 0.001672424202489838 0.0011155085533626132 0.052648648754781376 0.0013319506952645449 2.7814377816190675e-06 0.0010926734136690393 0.7246720963310207
0.07072108817584012 681843.1394385071 1504.9691882716081 1.5024212266688628 1487.5772226219988 0.00015337674961012147 9.113463217809179e-08 0.21729140996007684 5.578974921732495e-07 1.1036125882070947e-06 3.7713616888027136e-06 0.001681083322561772 0.0011180135329006652 0.05263938902660695 0.001340799160839624 2.814650363463907e-06 0.0010954932596184258 0.7246720963310207
0.0708362766656577 681834.9794091359 1505.0298333461226 1.5023275305340082 1487.5588179309927 0.00015404326418457109 9.172857493115349e-08 0.21727704836508624 5.602385642726544e-07 1.1095704337313483e-06 3.7800843880106368e-06 0.001689789088503782 0.0011205191067549293 0.05263009586901514 0.0013496996439034898 2.8482501529753118e-06 0.0010983184594171678 0.7246720963310207
0.07095021302929268 681826.8534085748 1505.0902588369615 1.5022342367418235 1487.5404899909045 0.00015470515575460547 9.231947160955656e-08 0.21726277020893042 5.625646893900504e-07 1.1154962281186958e-06 3.7887684925357493e-06 0.0016984458289969549 0.0011229978537303105 0.05262087127006808 0.0013585542833347128 2.8818678894344764e-06 0.0011011180513930362 0.7246720963310207
0.07106415649254977 681818.6722021457 1505.1511279867455 1.5021403208412472 1487.5220375357067 0.0001553697076520628 9.291381459352617e-08 0.21724841849511725 5.649014613007398e-07 1.1214551020690664e-06 3.797509235234792e-06 0.0017071487195608904 0.0011254771402053377 0.052611613671986655 0.00136746038058171 2.915873142273681e-06 0.0011039229011198491 0.7246720963310207
0.07117810710364444 681810.4354550205 1505.2124435202181 1.5020457792248831 1487.503459810207 0.00015603693166883913 9.351162238098536e-08 0.21723399282011144 5.672489403947715e-07 1.1274472385856583e-06 3.806306807010041e-06 0.0017158980202115431 0.0011279569452624565 0.052602322926027276 0.0013764182222543997 2.950270325855852e-06 0.001106733018509017 0.7246720963310207
0.07129206491108449 681802.1428304809 1505.2742081768374 1.5019506082670961 1487.4847560549467 0.00015670683966268172 9.411291357155481e-08 0.21721949277814848 5.696071875101483e-07 1.133472821784423e-06 3.815161400298576e-06 0.0017246939924406355 0.0011304372479295402 0.05259299888260454 0.0013854280966226929 2.985063904585538e-06 0.001109548413342884 0.7246720963310207
0.0714060299636717 681793.793989907 1505.336424710889 1.501854804323938 1487.4659255061797 0.00015737944355766325 9.471770686739511e-08 0.2172049179612208 5.719762639369506e-07 1.1395320369041279e-06 3.824073209079922e-06 0.001733536899224987 0.001132918027181722 0.05258364139128415 0.0013944902936266765 3.0202583934785565e-06 0.0011123690952729358 0.7246720963310207
0.07152000231050366 681785.3885927673 1505.399095891545 1.5017583637330734 1487.446967395847 0.00015805475534466057 9.532602107408967e-08 0.21719026795906418 5.743562314222056e-07 1.145625070316871e-06 3.833042428883799e-06 0.0017424270050359326 0.001135399261943261 0.05257425030077586 0.0014036051048868703 3.055858358738303e-06 0.0011151950738180077 0.7246720963310207
0.07163264886907585 681777.0256005136 1505.461483505739 1.5016624219724386 1487.4281049284086 0.00015872484115850622 9.593069841788735e-08 0.2171757150260454 5.767191247814931e-07 1.1516802513530935e-06 3.841963346672855e-06 0.0017512597680203312 0.0011378519034319703 0.05256493588610693 0.0014126652925488938 3.0914448621232662e-06 0.0011179932133838133 0.7246720963310207
0.0717453026484803 681768.6066999915 1505.5243206150749 1.5015658512031616 1487.4091163616195 0.00015939759537525933 9.653885161910478e-08 0.21716108785286534 5.79092777187106e-07 1.157768829515448e-06 3.850940724652692e-06 0.0017601391504138623 0.0011403049487665503 0.05255558835727025 0.001421777442186852 3.127436431118957e-06 0.0011207965444869974 0.7246720963310207
0.0718579636969727 681760.1315569135 1505.5876099359177 1.5014686478365324 1487.3900009415047 0.00016007302976508292 9.71504991340379e-08 0.21714638603691044 5.814772495851494e-07 1.16389098803662e-06 3.859974756079421e-06 0.0017690654118738662 0.0011427583774666918 0.05254620756571613 0.001430941840205758 3.1638376243158363e-06 0.001123605075924122 0.7246720963310207
0.07197063206309733 681751.599835127 1505.6513541991303 1.5013708082660062 1487.3707579098832 0.0001607511561637309 9.776565952109164e-08 0.21713160917336086 5.838726033751084e-07 1.1700469112716003e-06 3.869065635718028e-06 0.0017780388135200534 0.0011452121690109557 0.05253679336205044 0.0014401587746534698 3.2006530513898013e-06 0.0011264188163583985 0.7246720963310207
0.07208330779568847 681743.0111966056 1505.7155561500842 1.501272328867129 1487.351386504346 0.00016143198647301996 9.838435144166268e-08 0.2171167568551774 5.862789004134764e-07 1.1762367847080834e-06 3.87821355984995e-06 0.0017870596179438065 0.0011476663028386913 0.052527345596027473 0.0014494285352307382 3.2378873736780293e-06 0.0011292377743180014 0.7246720963310207
0.07219599094387208 681734.3653014366 1505.7802185487697 1.5011732059974654 1487.331885958231 0.0001621155326613069 9.900659366104533e-08 0.21710182867308708 5.886962030179917e-07 1.1824607949769297e-06 3.8874187262807895e-06 0.0017961280892175586 0.0011501207583519938 0.05251786411654282 0.0014587514133013325 3.275545304761535e-06 0.001132061958194382 0.7246720963310207
0.0723075581097765 681725.7488581125 1505.8446926389356 1.5010744338069966 1487.3124518398308 0.00016279495181098348 9.962614867396408e-08 0.21708697417243975 5.911003107688639e-07 1.188656570655336e-06 3.89658871148934e-06 0.0018051533742629235 0.0011525510420844656 0.05250844379751276 0.0014680339653500066 3.313249799810564e-06 0.0011348631439769088 0.7246720963310207
